time,ax,ay,az,gx,gy,gz
1595878657,-0.0172,-0.9934,-0.0228,-0.3659,0.0000,-0.0610
1595878657,-0.0193,-0.9920,-0.0272,-0.3049,-0.0610,-0.0610
1595878657,-0.0176,-0.9938,-0.0248,-0.1220,-0.0610,-0.1220
1595878657,-0.0177,-0.9929,-0.0222,-0.1829,0.0000,-0.1220
1595878657,-0.0175,-0.9924,-0.0255,-0.3049,0.0000,-0.1220
1595878657,-0.0187,-0.9926,-0.0242,-0.3049,0.0000,-0.0610
1595878657,-0.0186,-0.9932,-0.0234,-0.3049,0.0000,-0.1220
1595878657,-0.0162,-0.9961,-0.0250,-0.3049,-0.0610,-0.1220
1595878657,-0.0172,-0.9923,-0.0245,-0.2439,-0.0610,-0.0610
1595878657,-0.0165,-0.9941,-0.0234,-0.3659,-0.0610,-0.0610
1595878657,-0.0163,-0.9918,-0.0255,-0.3049,-0.0610,-0.1220
1595878657,-0.0159,-0.9933,-0.0237,-0.2439,0.0610,-0.0610
1595878657,-0.0146,-0.9926,-0.0249,-0.2439,0.0000,-0.1220
1595878657,-0.0160,-0.9920,-0.0272,-0.2439,0.0000,-0.0610
1595878657,-0.0182,-0.9951,-0.0262,-0.3049,0.0000,-0.1220
1595878657,-0.0173,-0.9939,-0.0236,-0.1829,0.0610,-0.0610
1595878657,-0.0179,-0.9933,-0.0238,-0.2439,-0.1220,-0.0610
1595878657,-0.0179,-0.9942,-0.0273,-0.1829,-0.0610,-0.1220
1595878657,-0.0174,-0.9927,-0.0247,-0.2439,-0.0610,-0.0610
1595878657,-0.0168,-0.9951,-0.0259,-0.2439,0.0000,-0.1220
1595878657,-0.0150,-0.9932,-0.0250,-0.1829,-0.0610,-0.1220
1595878657,-0.0166,-0.9922,-0.0248,-0.3049,-0.0610,-0.1829
1595878657,-0.0184,-0.9916,-0.0246,-0.3659,0.0000,-0.0610
1595878657,-0.0198,-0.9910,-0.0244,-0.2439,0.0610,-0.0610
1595878657,-0.0173,-0.9922,-0.0255,-0.2439,-0.0610,-0.0610
1595878657,-0.0193,-0.9942,-0.0245,-0.2439,0.0000,-0.1829
1595878657,-0.0166,-0.9943,-0.0249,-0.2439,0.0000,-0.1220
1595878657,-0.0148,-0.9924,-0.0248,-0.3049,-0.0610,-0.0610
1595878657,-0.0173,-0.9913,-0.0244,-0.3049,-0.0610,-0.1220
1595878657,-0.0157,-0.9922,-0.0233,-0.2439,-0.0610,-0.0610
1595878657,-0.0177,-0.9922,-0.0227,-0.3049,0.0000,-0.1220
1595878657,-0.0170,-0.9937,-0.0262,-0.3049,0.0000,-0.1220
1595878657,-0.0173,-0.9933,-0.0255,-0.3049,-0.0610,-0.0610
1595878657,-0.0176,-0.9941,-0.0213,-0.2439,0.0000,-0.0610
1595878657,-0.0162,-0.9946,-0.0227,-0.2439,0.0000,-0.1220
1595878657,-0.0148,-0.9926,-0.0249,-0.3049,-0.0610,-0.1220
1595878657,-0.0197,-0.9916,-0.0229,-0.3049,0.0000,-0.0610
1595878657,-0.0184,-0.9949,-0.0254,-0.2439,0.0000,-0.0610
1595878657,-0.0182,-0.9944,-0.0264,-0.2439,0.0000,-0.0610
1595878657,-0.0175,-0.9927,-0.0256,-0.1829,-0.0610,-0.0610
1595878657,-0.0174,-0.9948,-0.0239,-0.1829,-0.0610,0.0000
1595878657,-0.0164,-0.9929,-0.0231,-0.3049,0.0000,-0.0610
1595878657,-0.0160,-0.9921,-0.0222,-0.2439,0.0000,-0.1220
1595878657,-0.0159,-0.9929,-0.0240,-0.2439,-0.0610,-0.0610
1595878657,-0.0179,-0.9937,-0.0233,-0.1829,-0.0610,-0.0610
1595878657,-0.0168,-0.9921,-0.0248,-0.1829,0.0000,-0.1220
1595878657,-0.0178,-0.9926,-0.0243,-0.2439,-0.0610,-0.0610
1595878657,-0.0162,-0.9927,-0.0251,-0.2439,-0.0610,-0.1220
1595878657,-0.0175,-0.9929,-0.0255,-0.2439,0.0000,-0.0610
1595878657,-0.0183,-0.9935,-0.0243,-0.2439,0.0000,0.0000
1595878657,-0.0172,-0.9942,-0.0257,-0.2439,-0.0610,0.0000
1595878658,-0.0173,-0.9933,-0.0267,-0.3659,0.0610,0.0000
1595878658,-0.0140,-0.9934,-0.0255,-0.3659,0.0610,-0.1220
1595878658,-0.0154,-0.9929,-0.0244,-0.3049,0.0000,-0.0610
1595878658,-0.0170,-0.9924,-0.0231,-0.3049,0.0610,-0.0610
1595878658,-0.0151,-0.9936,-0.0264,-0.3049,-0.0610,-0.1220
1595878658,-0.0189,-0.9913,-0.0250,-0.3049,-0.0610,-0.1220
1595878658,-0.0199,-0.9905,-0.0252,-0.3049,-0.0610,-0.0610
1595878658,-0.0172,-0.9920,-0.0246,-0.3049,0.0000,-0.0610
1595878658,-0.0189,-0.9948,-0.0236,-0.3049,0.0000,-0.1220
1595878658,-0.0177,-0.9930,-0.0243,-0.2439,-0.1220,-0.1220
1595878658,-0.0181,-0.9922,-0.0235,-0.1829,0.0000,-0.1220
1595878658,-0.0179,-0.9929,-0.0244,-0.3049,0.0610,-0.0610
1595878658,-0.0186,-0.9932,-0.0251,-0.2439,0.0000,-0.0610
1595878658,-0.0183,-0.9927,-0.0246,-0.3659,-0.0610,-0.1220
1595878658,-0.0170,-0.9921,-0.0221,-0.3049,-0.0610,-0.1220
1595878658,-0.0175,-0.9935,-0.0253,-0.2439,-0.1220,0.0000
1595878658,-0.0178,-0.9949,-0.0250,-0.2439,-0.0610,-0.0610
1595878658,-0.0179,-0.9939,-0.0242,-0.2439,-0.0610,0.0000
1595878658,-0.0159,-0.9931,-0.0237,-0.2439,0.0000,-0.0610
1595878658,-0.0173,-0.9909,-0.0239,-0.1829,0.0000,0.0000
1595878658,-0.0178,-0.9924,-0.0265,-0.3049,0.0000,-0.1220
1595878658,-0.0168,-0.9938,-0.0251,-0.3049,-0.1220,-0.1220
1595878658,-0.0183,-0.9928,-0.0233,-0.2439,-0.0610,-0.0610
1595878658,-0.0176,-0.9923,-0.0244,-0.2439,0.0000,-0.0610
1595878658,-0.0192,-0.9941,-0.0263,-0.3049,-0.0610,-0.0610
1595878658,-0.0179,-0.9943,-0.0256,-0.3049,-0.0610,-0.1220
1595878658,-0.0181,-0.9910,-0.0227,-0.2439,0.0000,-0.1220
1595878658,-0.0193,-0.9927,-0.0245,-0.1829,0.0000,-0.0610
1595878658,-0.0163,-0.9921,-0.0222,-0.2439,0.0000,-0.1220
1595878658,-0.0168,-0.9937,-0.0244,-0.2439,-0.0610,-0.1829
1595878658,-0.0152,-0.9926,-0.0272,-0.2439,-0.0610,-0.1220
1595878658,-0.0177,-0.9919,-0.0240,-0.2439,-0.0610,-0.1220
1595878658,-0.0189,-0.9932,-0.0229,-0.2439,-0.0610,-0.1220
1595878658,-0.0195,-0.9916,-0.0240,-0.3049,0.0000,-0.0610
1595878658,-0.0165,-0.9929,-0.0250,-0.2439,0.0610,0.0000
1595878658,-0.0179,-0.9948,-0.0248,-0.3049,0.0000,0.0000
1595878658,-0.0175,-0.9941,-0.0236,-0.2439,0.0000,-0.1220
1595878658,-0.0171,-0.9916,-0.0248,-0.2439,0.0000,-0.1220
1595878658,-0.0178,-0.9940,-0.0262,-0.3049,-0.0610,-0.1220
1595878658,-0.0169,-0.9935,-0.0229,-0.2439,-0.1220,-0.1220
1595878658,-0.0169,-0.9928,-0.0239,-0.2439,0.0000,0.0000
1595878658,-0.0172,-0.9937,-0.0254,-0.2439,0.0000,-0.0610
1595878658,-0.0181,-0.9927,-0.0248,-0.2439,-0.0610,-0.0610
1595878658,-0.0162,-0.9921,-0.0253,-0.2439,0.0000,-0.1220
1595878658,-0.0167,-0.9931,-0.0246,-0.1829,0.0000,-0.0610
1595878658,-0.0177,-0.9910,-0.0226,-0.2439,0.0610,-0.0610
1595878658,-0.0162,-0.9936,-0.0229,-0.3049,-0.0610,-0.1220
1595878658,-0.0168,-0.9940,-0.0223,-0.3049,-0.1220,-0.1220
1595878658,-0.0193,-0.9923,-0.0255,-0.3659,0.0000,-0.1220
1595878658,-0.0183,-0.9925,-0.0245,-0.1829,0.0000,-0.0610
1595878658,-0.0153,-0.9939,-0.0241,-0.2439,-0.0610,-0.1220
1595878658,-0.0193,-0.9929,-0.0250,-0.2439,0.0000,-0.0610
1595878658,-0.0192,-0.9932,-0.0257,-0.2439,0.0000,-0.0610
1595878658,-0.0182,-0.9930,-0.0257,-0.2439,0.0000,-0.1220
1595878658,-0.0176,-0.9943,-0.0225,-0.3049,-0.0610,-0.0610
1595878658,-0.0172,-0.9928,-0.0249,-0.2439,0.0000,-0.1220
1595878658,-0.0185,-0.9912,-0.0244,-0.2439,-0.0610,-0.0610
1595878658,-0.0176,-0.9928,-0.0239,-0.3049,0.0000,-0.1220
1595878658,-0.0178,-0.9939,-0.0253,-0.3049,-0.0610,0.0000
1595878658,-0.0181,-0.9925,-0.0225,-0.3049,-0.0610,0.0000
1595878658,-0.0173,-0.9926,-0.0235,-0.3049,0.0000,-0.0610
1595878658,-0.0182,-0.9946,-0.0228,-0.3049,-0.0610,-0.0610
1595878658,-0.0203,-0.9931,-0.0243,-0.2439,-0.0610,-0.1220
1595878658,-0.0186,-0.9929,-0.0231,-0.2439,0.0000,-0.1220
1595878658,-0.0172,-0.9941,-0.0231,-0.2439,0.0000,-0.0610
1595878658,-0.0180,-0.9948,-0.0220,-0.3659,0.0000,-0.1220
1595878658,-0.0185,-0.9926,-0.0233,-0.3659,0.0000,-0.1220
1595878658,-0.0174,-0.9917,-0.0244,-0.2439,0.0000,-0.0610
1595878658,-0.0172,-0.9929,-0.0258,-0.1220,0.0000,-0.1220
1595878658,-0.0167,-0.9939,-0.0233,-0.0610,-0.1220,-0.1220
1595878658,-0.0190,-0.9939,-0.0246,-0.1829,-0.0610,-0.1220
1595878658,-0.0176,-0.9926,-0.0275,-0.3049,-0.0610,-0.1220
1595878658,-0.0185,-0.9913,-0.0242,-0.3049,0.0000,-0.1220
1595878658,-0.0188,-0.9929,-0.0238,-0.2439,0.0610,-0.1220
1595878658,-0.0163,-0.9928,-0.0255,-0.3049,-0.0610,-0.0610
1595878658,-0.0194,-0.9920,-0.0243,-0.2439,-0.0610,-0.0610
1595878658,-0.0192,-0.9922,-0.0250,-0.3049,0.1220,-0.1220
1595878658,-0.0171,-0.9923,-0.0238,-0.2439,0.0000,-0.0610
1595878658,-0.0193,-0.9939,-0.0226,-0.2439,-0.1220,-0.0610
1595878658,-0.0185,-0.9935,-0.0222,-0.1829,0.0000,-0.1220
1595878658,-0.0172,-0.9929,-0.0243,-0.3049,-0.0610,-0.0610
1595878658,-0.0175,-0.9924,-0.0228,-0.2439,-0.0610,-0.0610
1595878658,-0.0170,-0.9939,-0.0239,-0.2439,0.0000,-0.1220
1595878658,-0.0180,-0.9930,-0.0254,-0.2439,-0.0610,-0.1220
1595878658,-0.0178,-0.9934,-0.0238,-0.3049,0.0000,-0.1220
1595878658,-0.0167,-0.9932,-0.0253,-0.3049,0.0000,-0.1220
1595878658,-0.0168,-0.9932,-0.0246,-0.2439,-0.0610,-0.1220
1595878658,-0.0166,-0.9924,-0.0223,-0.1829,-0.0610,-0.1220
1595878658,-0.0175,-0.9940,-0.0252,-0.2439,-0.0610,-0.0610
1595878658,-0.0170,-0.9927,-0.0243,-0.3659,0.0000,-0.0610
1595878658,-0.0165,-0.9931,-0.0251,-0.3049,-0.0610,-0.0610
1595878658,-0.0167,-0.9926,-0.0256,-0.2439,-0.0610,-0.0610
1595878658,-0.0175,-0.9925,-0.0223,-0.3049,0.0000,0.0610
1595878658,-0.0183,-0.9927,-0.0219,-0.2439,-0.0610,-0.0610
1595878658,-0.0179,-0.9923,-0.0222,-0.1829,0.0000,-0.0610
1595878658,-0.0173,-0.9933,-0.0255,-0.3049,-0.0610,0.0000
1595878658,-0.0167,-0.9929,-0.0258,-0.2439,0.0000,0.0000
1595878658,-0.0183,-0.9922,-0.0225,-0.2439,-0.0610,-0.1829
1595878658,-0.0171,-0.9924,-0.0246,-0.3049,-0.0610,-0.1220
1595878658,-0.0167,-0.9908,-0.0243,-0.2439,-0.0610,-0.0610
1595878659,-0.0183,-0.9919,-0.0244,-0.2439,-0.0610,-0.0610
1595878659,-0.0164,-0.9922,-0.0214,-0.1829,-0.0610,-0.0610
1595878659,-0.0170,-0.9930,-0.0236,-0.2439,-0.0610,-0.0610
1595878659,-0.0161,-0.9940,-0.0237,-0.3049,-0.0610,-0.0610
1595878659,-0.0155,-0.9945,-0.0231,-0.2439,0.0610,-0.0610
1595878659,-0.0187,-0.9933,-0.0250,-0.1829,0.0000,-0.1220
1595878659,-0.0192,-0.9924,-0.0242,-0.2439,-0.0610,-0.1220
1595878659,-0.0178,-0.9932,-0.0217,-0.2439,0.0000,-0.0610
1595878659,-0.0161,-0.9939,-0.0237,-0.3049,0.0000,-0.0610
1595878659,-0.0170,-0.9944,-0.0256,-0.2439,0.0000,-0.1220
1595878659,-0.0178,-0.9938,-0.0250,-0.2439,0.0610,-0.1220
1595878659,-0.0161,-0.9929,-0.0233,-0.3049,0.0610,-0.0610
1595878659,-0.0159,-0.9935,-0.0237,-0.2439,0.0000,-0.1220
1595878659,-0.0182,-0.9944,-0.0242,-0.1829,-0.1220,-0.1829
1595878659,-0.0172,-0.9917,-0.0262,-0.1829,-0.0610,-0.0610
1595878659,-0.0179,-0.9918,-0.0247,-0.3049,0.0000,-0.0610
1595878659,-0.0181,-0.9938,-0.0254,-0.3659,-0.0610,-0.1220
1595878659,-0.0162,-0.9921,-0.0234,-0.3049,-0.0610,-0.1220
1595878659,-0.0175,-0.9926,-0.0226,-0.3049,0.0610,-0.1220
1595878659,-0.0161,-0.9932,-0.0240,-0.2439,0.0000,-0.1220
1595878659,-0.0171,-0.9916,-0.0244,-0.2439,-0.0610,-0.1220
1595878659,-0.0161,-0.9910,-0.0228,-0.3659,0.0000,-0.0610
1595878659,-0.0167,-0.9935,-0.0230,-0.3049,0.0000,-0.1829
1595878659,-0.0170,-0.9930,-0.0204,-0.2439,-0.0610,-0.1220
1595878659,-0.0164,-0.9926,-0.0225,-0.3049,-0.0610,0.0000
1595878659,-0.0182,-0.9928,-0.0251,-0.3049,0.0000,-0.0610
1595878659,-0.0180,-0.9939,-0.0231,-0.1829,0.0000,-0.0610
1595878659,-0.0172,-0.9930,-0.0231,-0.2439,0.0610,0.0000
1595878659,-0.0168,-0.9929,-0.0250,-0.2439,-0.0610,0.0000
1595878659,-0.0172,-0.9933,-0.0248,-0.1829,0.0000,-0.1220
1595878659,-0.0170,-0.9933,-0.0258,-0.2439,-0.0610,-0.1220
1595878659,-0.0160,-0.9923,-0.0247,-0.1829,0.0000,-0.1220
1595878659,-0.0167,-0.9929,-0.0268,-0.1829,-0.0610,-0.1220
1595878659,-0.0187,-0.9946,-0.0232,-0.2439,-0.0610,-0.0610
1595878659,-0.0189,-0.9935,-0.0231,-0.2439,-0.0610,-0.0610
1595878659,-0.0185,-0.9922,-0.0234,-0.3049,-0.0610,-0.1220
1595878659,-0.0171,-0.9916,-0.0229,-0.3049,-0.0610,-0.0610
1595878659,-0.0167,-0.9942,-0.0235,-0.3049,-0.1220,0.0000
1595878659,-0.0168,-0.9936,-0.0239,-0.2439,-0.0610,-0.1220
1595878659,-0.0173,-0.9953,-0.0245,-0.3049,-0.0610,-0.0610
1595878659,-0.0173,-0.9932,-0.0236,-0.2439,-0.0610,-0.0610
1595878659,-0.0193,-0.9923,-0.0249,-0.2439,-0.1220,-0.0610
1595878659,-0.0182,-0.9924,-0.0247,-0.3049,0.0000,-0.1220
1595878659,-0.0184,-0.9927,-0.0237,-0.3049,0.0000,-0.0610
1595878659,-0.0172,-0.9926,-0.0240,-0.3049,-0.0610,-0.1220
1595878659,-0.0170,-0.9911,-0.0226,-0.2439,-0.0610,-0.0610
1595878659,-0.0184,-0.9924,-0.0246,-0.3049,0.0000,-0.0610
1595878659,-0.0168,-0.9913,-0.0212,-0.2439,0.0610,-0.1220
1595878659,-0.0161,-0.9938,-0.0217,-0.3049,0.0000,-0.0610
1595878659,-0.0178,-0.9925,-0.0246,-0.3049,-0.1220,-0.1220
1595878659,-0.0186,-0.9937,-0.0238,-0.2439,-0.0610,-0.1220
1595878659,-0.0184,-0.9937,-0.0251,-0.3049,-0.0610,-0.1220
1595878659,-0.0192,-0.9938,-0.0231,-0.1829,0.0610,-0.0610
1595878659,-0.0170,-0.9941,-0.0243,-0.2439,0.0610,-0.0610
1595878659,-0.0196,-0.9941,-0.0265,-0.1829,-0.1220,-0.0610
1595878659,-0.0192,-0.9940,-0.0244,-0.1829,-0.0610,-0.0610
1595878659,-0.0168,-0.9924,-0.0248,-0.2439,0.0000,-0.0610
1595878659,-0.0172,-0.9933,-0.0247,-0.2439,-0.0610,-0.0610
1595878659,-0.0181,-0.9928,-0.0249,-0.3049,-0.0610,-0.0610
1595878659,-0.0187,-0.9933,-0.0267,-0.3659,-0.0610,0.0000
1595878659,-0.0176,-0.9912,-0.0245,-0.2439,0.0000,0.0000
1595878659,-0.0179,-0.9938,-0.0237,-0.2439,0.0000,-0.0610
1595878659,-0.0175,-0.9932,-0.0228,-0.3049,-0.0610,-0.1829
1595878659,-0.0179,-0.9933,-0.0238,-0.2439,-0.1220,-0.1220
1595878659,-0.0156,-0.9921,-0.0229,-0.2439,0.0000,-0.1220
1595878659,-0.0173,-0.9935,-0.0225,-0.3049,-0.0610,-0.0610
1595878659,-0.0163,-0.9915,-0.0242,-0.3049,0.0000,-0.0610
1595878659,-0.0165,-0.9917,-0.0238,-0.2439,0.0000,-0.0610
1595878659,-0.0187,-0.9911,-0.0247,-0.3049,-0.0610,-0.0610
1595878659,-0.0183,-0.9933,-0.0253,-0.2439,-0.0610,-0.0610
1595878659,-0.0176,-0.9944,-0.0235,-0.2439,-0.0610,-0.1220
1595878659,-0.0170,-0.9939,-0.0246,-0.3049,-0.0610,-0.1220
1595878659,-0.0169,-0.9937,-0.0231,-0.2439,0.0000,-0.0610
1595878659,-0.0171,-0.9910,-0.0252,-0.1829,-0.0610,-0.1220
1595878659,-0.0162,-0.9920,-0.0250,-0.2439,0.0000,-0.0610
1595878659,-0.0175,-0.9923,-0.0241,-0.3049,0.0000,-0.0610
1595878659,-0.0170,-0.9927,-0.0247,-0.3049,-0.1220,-0.1220
1595878659,-0.0179,-0.9944,-0.0248,-0.2439,0.0610,-0.0610
1595878659,-0.0167,-0.9930,-0.0257,-0.1829,0.0000,-0.0610
1595878659,-0.0173,-0.9929,-0.0234,-0.2439,-0.0610,-0.0610
1595878659,-0.0174,-0.9931,-0.0241,-0.2439,-0.0610,0.0000
1595878659,-0.0162,-0.9924,-0.0250,-0.2439,-0.0610,0.0000
1595878659,-0.0162,-0.9918,-0.0233,-0.2439,0.0000,-0.0610
1595878659,-0.0159,-0.9935,-0.0242,-0.2439,0.0610,-0.1220
1595878659,-0.0173,-0.9930,-0.0249,-0.1829,-0.0610,-0.0610
1595878659,-0.0173,-0.9944,-0.0245,-0.1829,-0.1220,-0.0610
1595878659,-0.0179,-0.9917,-0.0263,-0.2439,-0.1220,-0.1220
1595878659,-0.0173,-0.9913,-0.0248,-0.2439,-0.0610,-0.1220
1595878659,-0.0172,-0.9941,-0.0242,-0.1829,0.0000,-0.0610
1595878659,-0.0150,-0.9944,-0.0228,-0.2439,-0.0610,-0.0610
1595878659,-0.0175,-0.9935,-0.0271,-0.2439,-0.0610,-0.0610
1595878659,-0.0180,-0.9951,-0.0266,-0.2439,-0.0610,0.0000
1595878659,-0.0192,-0.9946,-0.0214,-0.1829,0.0000,-0.0610
1595878659,-0.0153,-0.9941,-0.0249,-0.2439,-0.0610,-0.1220
1595878659,-0.0158,-0.9937,-0.0238,-0.3049,-0.0610,-0.1220
1595878659,-0.0164,-0.9931,-0.0226,-0.3049,-0.0610,-0.0610
1595878659,-0.0193,-0.9919,-0.0232,-0.2439,-0.0610,-0.0610
1595878659,-0.0180,-0.9932,-0.0236,-0.2439,0.0610,-0.1829
1595878659,-0.0167,-0.9935,-0.0236,-0.3049,0.0000,-0.1220
1595878659,-0.0164,-0.9926,-0.0246,-0.2439,0.0000,-0.1220
1595878659,-0.0180,-0.9936,-0.0229,-0.2439,0.0610,-0.0610
1595878659,-0.0176,-0.9932,-0.0234,-0.2439,0.0000,-0.1220
1595878660,-0.0166,-0.9921,-0.0248,-0.3049,0.0000,-0.1220
1595878660,-0.0186,-0.9945,-0.0228,-0.2439,-0.0610,-0.0610
1595878660,-0.0179,-0.9930,-0.0229,-0.2439,0.0000,-0.0610
1595878660,-0.0194,-0.9915,-0.0233,-0.3659,-0.0610,-0.1829
1595878660,-0.0173,-0.9921,-0.0250,-0.3049,-0.0610,-0.1829
1595878660,-0.0170,-0.9923,-0.0238,-0.2439,-0.0610,-0.1220
1595878660,-0.0162,-0.9930,-0.0233,-0.2439,0.0000,-0.1220
1595878660,-0.0167,-0.9930,-0.0228,-0.2439,-0.0610,-0.0610
1595878660,-0.0204,-0.9932,-0.0244,-0.2439,0.0000,-0.0610
1595878660,-0.0189,-0.9941,-0.0250,-0.2439,0.0000,-0.0610
1595878660,-0.0172,-0.9916,-0.0270,-0.2439,0.0000,0.0000
1595878660,-0.0168,-0.9919,-0.0250,-0.3049,0.0000,-0.1220
1595878660,-0.0167,-0.9939,-0.0254,-0.3049,0.0000,-0.0610
1595878660,-0.0156,-0.9941,-0.0218,-0.3049,0.0000,-0.1220
1595878660,-0.0160,-0.9929,-0.0226,-0.3049,0.0000,-0.0610
